Supplementary Table 5.  Raw measurements and metadata for F2s used in this study.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Sex,Grandmother Inbred Line,Corticosterone ng/mL,Litter.ID,Partuition.Number,Litter.Size,Cage.ID,Week.4.Weight,Week.5.Weight,Week.6.Weight,Week.7.Weight,Week.8.Weight,Week.9.Weight,Fecal.Boli.4wk,Humidity.4wk,Time.of.Day.4wk,Fecal.Boli.8wk,OF.8wk.Estrous,Humidity.8wk,Time.of.Day.8wk,Temperature.LD,Humidity.LD,Time.of.Day.LD,Fecal.Boli.LD.Total,Estrous.LD,Distance.Traveled.4wk,Time.in.Center.4wk.increased.radius,Distance.Traveled.8wk,Time.in.Center.8wk.increased.radius,Light.Chamber.Entrances.LD,Center.Crosses.LD,Time.in.Light.Chamber.LD,Time.Past.Center.LD
17124,Male,Gough,NA,1483,9,12,170,9.8,11.8,11.5,13.3,14.1,13.8,9,55,5.88,8,Male,44,4.85,68,30,7.98,7,Male,170.6333475,307.6666667,144.2053915,446.5666667,278,65,725.3666667,350.3666667
17125,Male,Gough,NA,1483,9,12,170,10.4,13.9,15.2,15.6,15,15.2,8,55,5.25,5,Male,44,5.47,68,29,7.27,6,Male,150.6737705,541.1666667,162.6632788,599.1333333,268,66,696.6666667,272.9666667
17126,Female,Gough,NA,1483,9,12,171,9.5,11.5,12.9,14.2,13.6,14.5,9,55,4.15,6,Female,43,8.9,68,30,4.7,6,Female,187.1629765,472.4666667,153.1254512,544.4333333,187,56,651.4666667,329.3
17127,Female,Gough,NA,1483,9,12,171,10.8,13.3,14.5,15.2,14.6,15.3,6,54,3.52,7,Female,43,8.25,66,30,3.98,7,Female,174.520084,431.6666667,111.4941738,293.7,208,52,563.6,232.1333333
17128,Female,Gough,NA,1483,9,12,172,9.2,12.9,14.8,15.2,14.5,14.7,7,52,10.28,3,Female,42,10.08,70,28,9.92,7,Female,90.82284028,374.2,98.15754174,504.1666667,209,46,553.9333333,220.7333333
17129,Female,Gough,NA,1483,9,12,172,10.5,13.1,14.2,15.2,14,14.4,9,51,10.9,8,Female,41,10.68,70,28,9.18,1,Female,138.7901137,534.5333333,113.8951799,274.2,223,60,571.3666667,233
17185,Male,Gough,NA,1526,9,9,173,15.1,16.6,16.9,16.5,17,NA,10,38,11.9,NA,Male,NA,NA,NA,NA,NA,NA,Male,140.0215998,427.7666667,NA,NA,NA,NA,NA,NA
17186,Male,Gough,NA,1526,9,9,173,14.6,16.9,17.2,18.1,18.2,NA,8,39,11.3,NA,Male,NA,NA,NA,NA,NA,NA,Male,107.5131342,594.6333333,NA,NA,NA,NA,NA,NA
17192,Female,Gough,NA,1526,9,9,174,10.9,13.1,14.5,14.8,14.9,16,9,48,9.57,15,Female,33,4.68,70,33,3.2,10,Estrous,133.2398263,428.3,139.6482521,427.2666667,166,49,535.1,190
17193,Female,Gough,NA,1526,9,9,174,12.8,14.7,15.8,15.8,15.9,17.2,7,44,10.18,11,Female,33,5.3,70,33,3.93,6,Female,130.7488123,246.0666667,141.4683997,301.7333333,281,43,489.7333333,156.8666667
17219,Male,Gough,NA,1484,9,8,175,15.2,17.4,17.3,18,17.8,18.8,7,41,3.45,8,Male,33,5.48,72,24,10.17,3,Male,108.2927174,712.6,151.7116443,577.7666667,165,59,627.8,215.8333333
17220,Male,Gough,NA,1484,9,8,175,12.8,14.7,16.1,16.8,16.5,16.5,7,48,4.07,7,Male,33,4.87,72,24,10.88,5,Male,163.5740959,403.9,186.1242799,432.7666667,243,53,562.9,210
17221,Male,Gough,NA,1484,9,8,176,19.3,17.3,18.3,17.7,18,18.5,8,35,9.13,7,Male,31,8.1,72,24,8.98,3,Male,123.8076693,507.3666667,85.72790405,268.4333333,187,45,596.1333333,263.1666667
17222,Male,Gough,280.746,1484,9,8,176,13.8,22.4,22.1,23.1,23,24.1,8,35,8.52,8,Male,32,8.73,70,24,8.27,3,Male,97.9037788,709.7,171.5737519,365.5,226,62,770.3333333,186.7666667
17224,Female,Gough,NA,1484,9,8,177,11.6,12.7,12.6,13.3,12.6,13.3,6,33,10.2,7,Female,32,10.48,70,26,5.23,6,Female,271.1470392,443.4,353.7203804,393.0666667,293,145,729.6666667,273.3666667
17225,Female,Gough,NA,1484,9,8,177,12.3,14.1,16.4,18.1,18,18.9,9,34,10.82,4,Estrous,32,9.83,70,25,5.95,12,Estrous,195.7107843,571.6666667,646.6259961,332.2333333,268,73,568.9333333,209.7
17303,Male,WSB,NA,1471,12,8,178,14,15.6,15.8,16.8,16.9,17.4,8,35,2.93,7,Male,35,5.4,73,32,10,4,Male,192.0135376,293.0333333,184.3507434,401.3333333,208,61,623.9,342.0333333
17304,Male,WSB,NA,1471,12,8,178,14.4,18.2,18.9,18.9,18.7,18.8,8,35,3.55,9,Male,35,6.03,73,32,10.73,2,Male,141.8755232,595.1333333,117.0423776,472.7666667,158,53,642.6333333,234.4
17305,Male,WSB,NA,1471,12,8,179,15.3,17.2,20,20.9,21.3,21.8,7,26,8.9,10,Male,29,8.88,72,36,5.33,5,Male,190.4707803,491.4333333,130.947361,399.0666667,326,71,712.8,256.2666667
17306,Male,WSB,NA,1471,12,8,179,14.5,17.3,17,17.2,16.5,17.4,9,27,8.28,8,Male,30,8.25,72,37,4.6,9,Male,144.2488022,613.6,129.6512502,420.8,237,61,612.1666667,193.6666667
17307,Female,WSB,NA,1471,12,8,180,13.2,15,15.6,16.7,15.5,16.9,11,35,4.65,8,Estrous,28,10.02,73,34,8.78,8,Estrous,162.8606463,519.7,271.2064997,426.2333333,219,64,570.0666667,246.9666667
17310,Female,WSB,NA,1471,12,8,180,12.1,14.4,15.4,16.2,15.4,15,8,34,5.27,9,Female,28,10.65,72,35,8.03,11,Female,165.7172295,634.6333333,136.7102365,624.8333333,247,54,693.6333333,277.3
17321,Male,WSB,NA,1468,13,5,181,14,16.5,20.1,20.4,21.2,21.7,9,38,4.78,5,Male,32,8.98,73,47,5.18,6,Male,157.8695102,555.5333333,187.8378127,348.0333333,214,72,670.7,307.6666667
17322,Male,WSB,NA,1468,13,5,181,16.5,18.2,18.6,18.9,18.8,19.7,8,39,5.4,1,Male,31,8.35,73,48,4.5,3,Male,165.1366148,442.3,202.5556988,473.8333333,172,61,529.5333333,257.8
17323,Female,WSB,NA,1468,13,5,182,13.3,14.4,14.9,15.5,15.9,17.6,9,38,3.73,7,Female,31,10.07,72,48,2.57,0,Female,175.3430043,387.0666667,244.6570404,347.3,257,70,602.3333333,232.9333333
17324,Female,WSB,NA,1468,13,5,182,14.5,15.1,16.3,17,16.7,17.3,5,48,3.12,8,Female,32,10.72,72,48,3.28,0,Female,173.3359218,548.1,197.8948937,508.3333333,348,63,649.4666667,224.2
17342,Male,WSB,NA,1467,12,9,183,10.8,12,13.7,13.6,14.8,15.9,4,34,3.27,11,Male,31,5.42,70,35,9.18,6,Male,228.5243872,498.2,140.7075793,401.7,283,70,538.6333333,250.2333333
17343,Male,WSB,NA,1467,12,9,183,14.3,16.7,17.1,17.2,17.3,17.9,9,33,3.88,8,Male,32,6.05,70,34,8.48,7,Male,120.3552008,651.8666667,142.3112312,511.2666667,239,59,621.6,236.6333333
17344,Male,WSB,NA,1467,12,9,184,14.5,17.2,17.4,17.9,17.9,18.5,11,29,10.42,8,Male,31,9.08,70,35,10.37,8,Male,155.1453298,548.2666667,185.4200824,548.9666667,195,70,650.6,275.7666667
17345,Male,WSB,NA,1467,12,9,184,13.3,16.4,17.2,17.7,17.6,18.8,7,30,9.8,3,Male,31,8.45,70,36,11.08,6,Male,132.6556233,591.1666667,124.1002708,536.8333333,257,55,654.8333333,195.2666667
17346,Female,WSB,NA,1467,12,9,185,10.4,11.4,11.6,11.1,12.4,12.4,5,33,8.08,9,Female,32,3.57,70,34,5.05,5,Female,174.2258712,457.8666667,218.4046935,397.3,376,89,647.2,254.7333333
17347,Female,WSB,NA,1467,12,9,185,13.6,15.9,16.6,17.7,16.9,18.1,5,32,8.7,11,Female,32,4.22,70,33,5.82,0,Estrous,133.9993286,683.2,219.8247653,461.8333333,325,56,662.8,163.5333333
17348,Female,WSB,NA,1467,12,9,186,11.6,13.9,15.8,15.2,15,16.1,3,34,5.55,0,Female,31,10.27,70,35,3.85,0,Estrous,190.0699948,624.2333333,156.3878659,421.9666667,154,56,539.2333333,258.7666667
17349,Female,WSB,NA,1467,12,9,186,12.2,15.2,16.9,17.1,17.4,17.8,6,33,4.93,7,Female,31,10.9,68,35,3.12,13,Female,183.245789,324.5333333,105.3364481,156.8666667,154,64,533.3,212.3
17425,Male,Gough,NA,1486,10,11,187,11.9,15.8,15.4,15.7,16.5,17.1,4,33,8.25,4,Male,33,3.05,68,27,3.08,3,Male,198.0985558,449.6666667,192.9301032,356.4333333,383,93,745.5666667,187.6333333
17426,Male,Gough,NA,1486,10,11,187,10.1,12.7,14,13.8,14.7,14.9,12,33,8.85,10,Male,33,3.67,70,27,3.78,7,Male,241.5598457,608,284.9672891,556.8,187,76,640.7333333,256.2666667
17427,Male,Gough,NA,1486,10,11,188,10.3,14.3,15.6,15.3,15.4,16.5,7,30,5.38,1,Male,31,7.78,70,25,8.88,1,Male,106.3220381,746.8666667,243.0245056,475.2666667,233,94,672.9666667,273.1333333
17428,Male,Gough,NA,1486,10,11,188,10.3,12.2,14.3,15.6,15.7,16,9,32,4.73,7,Male,32,8.4,70,26,9.6,7,Male,148.9932735,565.9,190.7312233,418.4666667,249,58,767.1333333,224.1
17429,Male,Gough,NA,1486,10,11,189,13.6,18.9,18.3,18.6,18.7,19,5,38,3.63,5,Male,32,4.77,70,25,10.82,8,Male,153.2766341,789.2333333,209.2488052,822.9333333,150,38,522.2333333,173
17430,Male,Gough,NA,1486,10,11,189,10.3,13,13.9,14.1,14.1,14,5,38,2.98,15,Male,31,5.4,70,25,11.55,8,Male,152.2336219,531.6666667,185.2685548,323,147,42,388.8333333,172.6666667
17431,Female,Gough,1000,1486,10,11,190,9.3,11.4,13.1,14.1,14,14.6,5,30,10.58,8,Female,32,9.55,70,27,5.75,4,Female,136.9761854,343.5,196.6914058,394.7,252,63,707.3333333,275.8666667
17432,Female,Gough,NA,1486,10,11,190,12,14.3,15.6,15.9,15.9,15.8,5,32,9.92,5,Female,32,10.2,70,27,5.02,4,Female,131.1037352,655.7666667,172.7070483,541.5,278,66,703.4,290.7666667
17480,Male,WSB,NA,1466,12,5,191,16.7,20,19.8,20.4,20,20.2,10,36,6.03,6,Male,27,5.48,70,30,6.22,5,Male,103.366471,541.0666667,169.8565588,436.4,232,40,622.5333333,168
17481,Male,WSB,NA,1466,12,5,191,13.1,16.5,18.3,19.6,19.6,19.3,8,36,5.38,10,Male,26,6.1,70,28,5.5,5,Male,123.2691594,409.3333333,194.4837427,499.7666667,225,55,600.5666667,217.1333333
17482,Male,WSB,NA,1466,12,5,192,11.4,14,15.5,17.1,17.3,17.3,5,38,4.18,7,Male,27,3.65,70,27,3.45,9,Male,156.9209614,521.2666667,154.9030151,395.4,167,55,541.8,229.8
17483,Male,WSB,NA,1466,12,5,192,17.4,20.8,20.9,21.3,20.4,20.3,4,39,3.53,8,Male,27,4.27,70,29,4.17,8,Male,174.972679,615.3666667,171.3219107,408.9333333,266,82,705.7333333,233.8333333
17564,Male,Gough,560.259,1526,10,8,193,15.6,17.6,19.2,20.2,20.7,21.6,8,40,5.22,2,Male,33,11.33,68,36,3.9,6,Male,170.574463,329.4666667,203.1172857,229.5333333,229,64,707.8333333,211.2
17565,Male,Gough,NA,1526,10,8,193,9.8,11.3,12.8,13.3,13.3,13.6,10,40,7.82,10,Male,33,10.7,70,36,4.6,7,Male,134.3601466,651.4333333,171.7192897,653.1,180,79,587.7,215.3666667
17566,Female,Gough,559.723,1526,10,8,194,13.8,15.4,17,18.5,19,18.7,8,43,3.33,8,Female,27,4.82,70,36,10.17,6,Female,196.8479872,700.8,200.644402,436.8666667,273,65,664.1,197.0666667
17567,Female,Gough,NA,1526,10,8,194,11.8,12.9,15.2,16.4,15.8,16,7,43,2.73,8,Female,26,5.45,70,36,9.43,5,Female,252.4402665,524.8,194.8355711,423.3333333,156,76,581.6,292.5333333
17568,Female,Gough,NA,1526,10,8,195,11.3,13.1,14.5,14.9,14.6,15.2,11,44,5.07,2,Female,33,9.62,70,36,8.2,0,Female,197.1044437,577.9333333,259.2379201,511.8333333,235,71,532.2666667,246.2666667
17569,Female,Gough,NA,1526,10,8,195,12.2,13.9,15.1,15.4,15.2,15.6,6,42,4.45,5,Female,33,9,68,35,7.47,4,Female,230.285055,530.6,257.5996875,760.4666667,208,76,675.2666667,285.8333333
17575,Male,Gough,NA,1484,10,12,196,13.6,15.7,16.3,16.6,16.2,16.5,5,49,4.4,5,Male,29,10.38,70,37,7.6,6,Male,204.741992,825.1,322.9975465,496.1,305,96,649.5,258.5
17576,Male,Gough,383.3,1484,10,12,196,13.2,16.5,17.7,17.6,18.3,18.4,11,49,3.77,7,Male,29,11.03,70,38,8.32,6,Male,189.9084417,604.2333333,205.5441564,653.5666667,214,69,710.7,289.2
17577,Male,Gough,NA,1484,10,12,197,16.4,19,20.1,20.5,20,20.3,6,53,9.65,8,Male,27,8.65,70,37,9.57,10,Male,123.8401849,459.2,269.1764279,643.7,239,58,622.7,216.8
17578,Male,Gough,533.119,1484,10,12,197,9.5,10.3,11.7,13.2,12.3,12.9,6,53,10.28,10,Male,28,9.28,70,39,10.28,4,Male,147.2381888,469.9666667,198.2918853,340.7333333,376,38,500.9333333,183.6666667
17580,Female,Gough,NA,1484,10,12,198,13.3,14.5,15,15.6,16.6,16.4,6,50,6.03,8,Female,34,3.72,70,38,4.8,5,Female,200.3125815,478.7666667,243.3050925,279.6,313,55,567.2,209.4333333
17581,Female,Gough,698.255,1484,10,12,198,11.6,13.9,15.6,15.8,15.6,16.2,7,51,6.68,8,Female,34,3.08,70,38,4.05,5,Female,211.735005,594.2666667,207.8382094,616,223,67,776.1333333,172.3
17639,Male,Gough,NA,1483,10,9,199,10.4,11.3,12.5,13.4,13.3,13.6,6,33,9.92,8,Male,38,4.17,70,32,8.52,1,Male,169.7022757,358.5333333,255.6345806,454.1333333,288,83,615.9,298.3666667
17640,Male,Gough,NA,1483,10,9,199,13,16.5,17.7,17.1,16.7,15.9,6,33,10.52,12,Male,41,3.55,70,32,9.22,7,Male,189.2453393,211.6,211.0338668,365.2,246,65,551.1,230.9666667
17641,Male,Gough,NA,1483,10,9,200,14.2,16.1,17.3,18.2,18.1,18.6,5,33,3.05,7,Male,32,11.05,68,34,3.93,7,Male,151.3449114,427.2666667,126.4636202,169.4,179,47,549.7333333,188.9666667
17642,Male,Gough,NA,1483,10,9,200,16.5,17.8,17.6,17.8,17.7,18.5,6,33,3.67,5,Male,32,10.42,68,34,4.63,6,Male,263.3097233,556.6666667,328.2602476,441.7666667,344,84,646.9,196.0333333
17645,Female,Gough,NA,1483,10,9,201,10.4,10.7,11.7,11.7,11.6,12.2,7,32,5.33,7,Female,35,5.25,68,34,3.12,6,Female,185.2529107,541.2333333,146.623383,419.4666667,197,67,584.3333333,269.8666667
17646,Female,Gough,NA,1483,10,9,201,11.6,12.5,13.4,13.8,13.7,14.6,6,33,4.73,6,Female,34,5.87,68,34,3.87,9,Female,178.4235002,455.9666667,189.216174,539.8333333,226,53,720.2333333,350.3
17705,Male,Gough,125.864,1525,11,5,202,18.4,20.3,22.7,24.9,25.1,27.2,8,32,5.28,9,Male,33,11.3,68,27,4.23,3,Male,176.2921478,427.7666667,137.8290623,416.3333333,226,70,655.2333333,212.2666667
17706,Male,Gough,NA,1525,11,5,202,15.1,16.6,17.4,18.6,18.6,19.2,7,32,5.92,6,Male,33,10.68,70,26,4.95,9,Male,193.5119744,456.9,170.8497278,375.0666667,282,52,569.1666667,171.4333333
17710,Male,WSB,NA,1468,14,5,203,11.5,13.4,15.4,15.2,14.7,15.5,5,28,10.77,6,Male,33,9.62,66,28,4.12,1,Male,178.335271,276.3333333,164.7028189,504.0333333,337,88,665.1333333,261.6666667
17711,Male,WSB,NA,1468,14,5,203,12.2,14.3,16.7,16.7,15.7,15.9,9,29,10.15,9,Male,32,8.98,68,28,4.82,3,Male,140.0580858,219.6333333,108.143611,243.6333333,226,55,574.1,176.8333333
17712,Female,WSB,NA,1468,14,5,204,11.8,15.2,18.8,20.7,21,22.3,9,33,4,8,Female,32,3.73,68,27,7.52,5,Estrous,190.5434504,470.2333333,248.7495827,581.3333333,204,82,867.7,230.7666667
17713,Female,WSB,NA,1468,14,5,204,12.6,14.3,16.1,17.8,18,18.8,7,33,3.38,8,Female,32,3.1,70,25,8.25,2,Estrous,173.2652364,500.9666667,213.6672829,765.1333333,297,62,735.2666667,187.5
17862,Male,WSB,NA,1469,13,5,205,17,20.3,19.9,21.1,20.3,21.3,8,36,11.07,0,Male,31,8.57,70,32,4.1,3,Male,131.4045627,128.0666667,67.77572685,80.83333333,250,43,628.6,135.8666667
17863,Male,WSB,NA,1469,13,5,205,16.2,19,18.6,19.8,18.6,20,9,36,10.43,7,Male,32,9.17,70,33,4.83,7,Male,118.0008901,346.6,111.5683724,272.2666667,179,45,533.2,170.2666667
17864,Female,WSB,NA,1469,13,5,206,13.2,14.9,16.2,17.2,16.1,16.9,7,36,8.73,7,Female,32,10.93,70,30,8.83,9,Female,127.5982996,460.7,127.3237615,355.7666667,201,45,671.9333333,204.9
17865,Female,WSB,NA,1469,13,5,206,15.7,17.7,19.3,20.9,20.8,20.1,8,36,9.38,5,Female,32,10.32,70,32,8.12,0,Female,181.8865526,294.7666667,161.098568,269.4,234,55,566.8,190.8666667
17867,Male,WSB,NA,1466,13,8,207,14.9,17.2,17.7,19.3,20.1,20.5,10,35,5.12,7,Male,31,3.32,70,34,4.42,9,Male,153.252376,611.1333333,160.5325648,379.7666667,242,85,648.9333333,272.5666667
17868,Male,WSB,NA,1466,13,8,207,17.2,20.5,20.7,21.1,21,21.1,10,35,5.73,12,Male,30,2.68,70,34,3.68,10,Male,170.3018653,366.2333333,146.1513677,366.0333333,209,85,681.0666667,254.8333333
17870,Male,WSB,NA,1466,13,8,208,16.9,16.7,17.8,18,18.6,19,5,37,3.35,10,Male,31,4.4,70,33,7.5,0,Male,195.3464069,514.5,189.9434288,517.5666667,126,54,694.4333333,277.3333333
17871,Male,WSB,NA,1466,13,8,208,12.9,20,20.3,21.7,22.3,21.7,3,36,4,9,Male,32,5.02,70,33,6.77,7,Male,139.0001922,440.3666667,149.5957219,508.7333333,241,57,777.9,170.3333333
17892,Male,Gough,NA,1486,11,9,209,12.4,15.7,16.1,16.7,17.1,17.3,7,45,9.42,7,Male,31,5.53,70,30,9.67,6,Male,118.6338482,374.3,71.68972085,269.6333333,156,39,514.3333333,196.7333333
17893,Male,Gough,NA,1486,11,9,209,10.3,12.5,12.1,13.2,14.3,14.5,6,45,8.78,7,Male,31,6.17,70,30,10.38,6,Male,174.6161296,470.1,86.29567696,268.5333333,195,46,548.7333333,193.7
17894,Female,Gough,NA,1486,11,9,210,9.9,12,12.8,13.1,13.2,12.7,7,44,11.1,6,Female,32,3.82,70,32,8.4,11,Female,137.479611,311.4333333,371.2277916,226.4,219,100,562.8,229.2666667
17895,Female,Gough,1000,1486,11,9,210,16,18.8,19.8,20.4,20.1,20.3,6,44,10.48,9,Female,32,4.43,68,33,7.67,7,Female,193.5836987,550.8,121.7334155,365.8,184,40,660.8333333,290.6666667
18030,Male,Gough,NA,1484,11,10,211,11.2,12.6,14.7,15,15.3,15,7,31,10.25,0,Male,24,10.62,72,28,9,5,Male,146.4915492,404.3,193.6735308,365.2666667,255,70,582.4666667,248.0666667
18031,Male,Gough,NA,1484,11,10,211,14.5,15.7,16.4,17.6,17.3,17.6,4,30,9.62,6,Male,24,11.23,70,27,8.28,9,Male,254.2096574,210.0333333,235.0268807,495.7,245,43,622.3,248.3666667
18032,Male,Gough,NA,1484,11,10,212,15.4,17.3,18.2,18.7,19.1,19.2,4,31,4.75,8,Male,26,3.53,72,29,5.62,0,Male,150.8701471,518.3,162.3646846,462.0666667,207,37,614.6333333,252.7333333
18033,Male,Gough,585.189,1484,11,10,212,15.7,18.3,19.4,20.5,20.2,21,2,32,4.12,6,Male,27,2.9,70,29,4.92,6,Male,216.9061092,651.8333333,146.8591357,649.4,234,52,652.3,201.2666667
18036,Female,Gough,NA,1484,11,10,213,12,12.9,14,14.3,14,14.4,3,29,8.53,6,Female,25,5.23,70,29,2.93,1,Female,195.8866408,318.6666667,191.096986,294.5,370,65,681.8,177.5333333
18037,Female,Gough,NA,1484,11,10,213,11.3,11.3,13,14.3,14.8,15.5,5,27,7.9,6,Female,26,4.62,70,29,3.65,6,Female,175.5058648,468.5333333,229.2378685,600.7,326,97,735.1,309.7666667
18110,Female,Gough,NA,1483,11,5,214,15.4,16.8,17.4,18,18,17.6,8,30,3.18,9,Female,26,6.75,68,25,8.53,6,Female,182.4300602,508.2,141.7549876,338.8,181,56,631.7666667,256.9
18111,Female,Gough,NA,1483,11,5,214,17.1,18.1,18.9,19.3,19.8,20.4,8,29,3.8,8,Female,26,7.38,NA,NA,NA,NA,Female,222.6197166,424.4,215.1995405,401.7666667,NA,NA,NA,NA
18379,Male,Gough,NA,1526,12,8,215,12.5,13.6,14.5,15.423,14.9,15.5,5,29,3.18,4,Male,29,9.47,68,29,4.75,3,Male,220.8912247,507.7666667,213.8433552,557.4666667,216,76,583.2333333,250.6666667
18380,Male,Gough,NA,1526,12,8,215,12.9,16.4,17.8,19.091,19.2,20.9,7,29,3.8,6,Male,29,10.08,68,30,4.02,8,Male,109.4911119,409.8,95.65644208,329.3,315,41,690.4333333,238.3333333
18382,Female,Gough,1000,1526,12,8,216,13.6,16.3,16.7,18.012,17.9,18.3,10,27,9.57,9,Female,28,8.18,70,28,10.58,2,Female,107.8146582,274.6,186.2536243,255.1333333,105,43,411.8333333,212.0333333
18383,Female,Gough,NA,1526,12,8,216,12.5,14.9,15.8,16.014,16,15.5,5,28,10.18,9,Female,27,7.55,70,28,9.83,6,Female,123.3559479,459.3,156.8923326,230.4,188,55,500.3,189.2
18385,Female,Gough,NA,1484,12,10,217,10.6,12.4,12.9,14.403,14.6,13.9,7,32,5.25,6,Female,30,9.08,70,29,8.25,5,Female,147.5576173,647.3,205.1634596,539.5666667,258,78,589.5,243.1666667
18386,Male,Gough,NA,1484,12,10,218,14,16.8,16.8,16.631,16.1,16.7,6,33,9.12,6,Male,30,5.83,70,30,5.07,7,Male,166.2849885,447.5333333,211.4516033,262.8333333,331,54,721.5,331.9333333
18387,Male,Gough,NA,1484,12,10,219,12,15.8,16.8,17.66,17.7,18.3,6,29,5.5,7,Male,29,7.75,70,30,8.07,5,Male,129.3519043,413.3333333,112.3075518,431.9666667,94,50,599.5666667,307.7
18388,Male,Gough,NA,1484,12,10,219,11.9,14.7,15.7,17.334,16.5,17.1,3,29,4.87,7,Male,29,8.37,70,32,8.78,2,Male,213.7639626,500.2333333,215.0756099,570.4333333,229,83,701.9666667,265.7
18389,Male,Gough,NA,1484,12,10,218,15.3,19.6,19.4,19.722,19.6,19.7,11,34,9.75,9,Male,29,5.22,68,29,4.33,7,Male,130.8135935,806.2,155.4369626,578.8,281,55,765.2666667,312.5
18390,Male,Gough,242.566,1484,12,10,220,11.6,15.9,16.7,17.15,17.4,18.1,8,29,8.58,9,Male,30,9.45,70,32,9.98,2,Male,126.0453376,488.7,109.8741307,219.0666667,149,38,635.2,368.1666667
18391,Male,Gough,NA,1484,12,10,220,10.7,14.3,13.6,14.024,14.1,14.1,10,30,9.22,9,Male,30,10.07,70,32,10.7,1,Male,164.4870051,453.8666667,149.8224769,421.3333333,130,55,512.8666667,255.4
18392,Female,Gough,NA,1484,12,10,217,9.4,11.4,13.4,15.123,14.9,15.2,4,32,5.88,6,Female,29,8.45,70,30,8.98,7,Estrous,139.2791193,266.4666667,123.2639339,372.9333333,109,33,529.8333333,252.3333333
18393,Female,Gough,NA,1484,12,10,221,10.5,11.6,12.4,13.133,13.4,13.9,7,32,4.17,10,Female,29,10.25,70,32,5.35,7,Female,154.4605221,457.9666667,111.2894378,385.3,226,44,564.9,262.1333333
18394,Female,Gough,NA,1484,12,10,221,11.3,13.6,14.4,13.675,13.5,14.6,8,33,3.55,9,Female,29,10.88,68,33,4.6,10,Female,228.1194989,659.3,289.0740867,565.9333333,285,105,758.3333333,309.7666667
18447,Female,Gough,NA,1483,12,6,222,13.1,14.3,16,16.5,16.2,15.7,8,24,6.92,6,Female,27,8.98,68,29,10,0,Female,158.9512228,690.9666667,105.5846332,332.8,225,51,632.6666667,242.7333333
18448,Male,Gough,NA,1483,12,6,223,13,16.6,19.8,19.8,20.8,21,11,25,9.33,8,Male,27,4.58,68,30,8,3,Male,122.5930386,620.1666667,131.701923,450.5333333,138,37,619.0666667,233.2666667
18449,Male,Gough,286.768,1483,12,6,223,14.2,15.8,17.9,18,18.7,19.3,7,24,8.68,12,Male,27,5.2,68,30,8.72,1,Male,201.3563379,494.2666667,206.2015578,444.1333333,177,65,652.0333333,265.7666667
18450,Female,Gough,NA,1483,12,6,222,13.1,15.2,18.8,19.4,19.1,20,7,24,7.6,10,Female,26,8.37,68,32,10.73,9,Estrous,263.6003568,289.9333333,147.9545913,314.7666667,140,43,628.4666667,195.7333333
18556,Male,Gough,NA,1486,13,8,224,11.8,15.786,16.5,16.5,15.9,15.8,10,27,10.05,9,Male,27,3.4,66,25,7.22,5,Male,182.4372849,594.7333333,168.7570769,494.9333333,278,63,666.5666667,206.9666667
18557,Male,Gough,NA,1486,13,8,224,15.4,18.609,18.4,19.2,18.5,18.5,8,28,9.43,13,Male,27,4.02,66,25,7.92,5,Male,162.5236959,701.8333333,224.9386436,627.6,116,44,793.4333333,244.1
18558,Female,Gough,NA,1486,13,8,225,11.2,12.806,12.1,11.6,12.6,13.3,8,34,7.58,9,Female,27,9.7,66,25,9.13,0,Female,188.2387584,446.4,248.8216051,286.7333333,196,107,631.7,329.4666667
18559,Female,Gough,609.257,1486,13,8,225,11,12.539,13.1,14,13.6,13.7,3,34,8.23,4,Female,26,9.08,66,25,9.88,3,Female,218.1447652,381.1,246.9648748,540.1666667,225,86,535.9666667,253.0333333
18560,Female,Gough,259.187,1486,13,8,226,13.6,15.714,16.9,18.2,17.7,18.5,5,27,7.7,6,Female,25,8.97,66,25,10.25,7,Female,108.6419818,239.4333333,131.6697856,172.9666667,172,44,549.1666667,226.4333333
18561,Female,Gough,NA,1486,13,8,226,12.7,13.946,14,14.7,14.8,15.9,7,27,8.33,2,Female,25,8.33,66,25,9.5,2,Female,140.6507118,485.2666667,193.9212329,397.2,133,49,690.8333333,266.0666667
18562,Female,Gough,NA,1486,13,8,227,12.8,15.817,17.4,18.3,18.1,18.1,7,32,9.97,1,Female,26,5.08,66,27,7.45,0,Female,116.1718788,252.3,123.3622632,248.5333333,171,42,487.8,204.9333333
18563,Female,Gough,NA,1486,13,8,227,13,15.12,16.8,18.9,19.4,19.7,6,33,9.35,8,Female,26,5.7,66,26,8.15,9,Female,194.0847623,746.2666667,180.2237882,733.2,194,58,713.3666667,182.3
18658,Male,Gough,NA,1484,13,6,228,14.8,16.7,16.3,15.7,15.9,16.3,9,29,10.77,4,Male,26,7.62,63,26,8.27,2,Male,161.6476026,190.1333333,211.2054232,279.5333333,427,63,620.8,163.7333333
18659,Male,Gough,NA,1484,13,6,228,16.1,19.6,20.4,19.8,19.9,19.9,12,30,10.15,12,Male,26,8.23,63,27,9,9,Male,99.8109553,536.9666667,170.4309458,579.8666667,400,79,897.2333333,281.5666667
18660,Female,Gough,NA,1484,13,6,229,9.6,10.7,11.9,11.8,12.1,12,11,32,4.87,8,Female,27,3.53,63,26,9.58,7,Female,165.1189233,454.2666667,220.954632,428.5333333,291,88,654.3333333,271.5666667
